TileId,FspId,MinDtf,MaxDtf
12,1873,0.01,10.60083
12,1874,0.01,12.891998
12,1875,0.01,14.9183655
12,1876,0.01,13.27301
12,1877,0.01,2.5429382
12,1878,0.01,14.572845
12,1879,0.01,6.292938
12,1880,0.01,6.4455566
12,1881,0.01,5.876587
12,1882,0.01,5.427948
12,1883,0.01,7.0140686
12,1884,0.01,7.390747
12,1885,0.01,14.763123
12,1886,0.01,14.948456
12,1887,0.01,14.312347
12,1888,0.01,3.7039795
12,1889,0.01,3.4777527
12,1890,0.01,10.844299
12,1891,0.01,2.3865051
12,1892,0.01,14.904572
12,1893,0.01,14.999695
12,1894,0.01,5.307495
12,1895,0.01,4.895172
12,1896,0.01,2.5167542
12,1897,0.01,3.5284424
12,1898,0.01,3.02771
12,1899,0.01,7.6881104
12,1900,0.01,12.987244
12,1901,0.01,6.1902466
12,1902,0.01,14.785767
12,1903,0.01,1.5375366
12,1904,0.01,2.329773
12,1905,0.01,2.9502258
12,1906,0.01,4.263672
12,1907,0.01,4.208496
12,1908,0.01,2.9485474
12,1909,0.01,3.945984
12,1910,0.01,3.8623657
12,1911,0.01,3.4865112
12,1912,0.01,2.9588928
12,1913,0.01,10.7083435
12,1914,0.01,5.59198
12,1915,0.01,2.2419739
12,1916,0.01,14.972412
12,1917,0.01,14.999573
12,1918,0.01,3.8859558
12,1919,0.01,6.290863
12,1920,0.01,6.093231
12,1921,0.01,6.52594
12,1922,0.01,6.2822876
12,1923,0.01,3.404358
12,1924,0.01,3.6081848
12,1925,0.01,7.314209
12,1926,0.01,2.438385
12,1927,0.01,5.3809204
12,1928,0.01,4.338867
12,1929,0.01,5.83786
12,1930,0.01,1.3650513
12,1931,0.01,2.286499
12,1932,0.01,6.614441
12,1933,0.01,6.595459
12,1934,0.01,6.9869995
12,1935,0.01,5.0459595
12,1936,0.01,6.240753
12,1937,0.01,6.246338
12,1938,0.01,4.997101
12,1939,0.01,6.615692
12,1940,0.01,5.372711
12,1941,0.01,7.521698
12,1942,0.01,3.902954
12,1943,0.01,14.953583
12,1944,0.01,3.136383
12,1945,0.01,4.1808167
12,1946,0.01,4.871155
12,1947,0.01,0.01
12,1948,0.01,2.6975403
12,1949,0.01,11.591217
12,1950,0.01,10.209564
12,1951,0.01,10.515839
12,1952,0.01,12.444885
12,1953,0.01,2.8275757
12,1954,0.01,14.437195
12,1955,0.01,14.390137
12,1956,0.01,14.659943
12,1957,0.01,11.610809
12,1958,0.01,10.974823
12,1959,0.01,10.639496
12,1960,0.01,2.5905151
12,1961,0.01,10.2595215
12,1962,0.01,2.597992
12,1963,0.01,8.889709
12,1964,0.01,2.9773865
12,1965,0.01,8.769501
12,1966,0.01,2.8639832
12,1967,0.01,14.913147
12,1968,0.01,2.9295654
12,1969,0.01,7.7170105
12,1970,0.01,5.799164
12,1971,0.01,4.86499
12,1972,0.01,4.568939
12,1973,0.01,2.8397522
12,1974,0.01,2.2576904
12,1975,0.01,4.3484497
12,1976,0.01,3.8969116
12,1977,0.01,2.4722595
12,1978,0.01,7.551941
12,1979,0.01,1.3562317
12,1980,0.01,1.7249146
12,1981,0.01,4.538849
12,1982,0.01,2.0602722
12,1983,0.01,7.588379
12,1984,0.01,2.2175598
12,1985,0.01,0.7966614
12,1986,0.01,5.2424927
12,1987,0.01,4.9038696
12,1988,0.01,14.756409
12,1989,0.01,4.1885986
12,1990,0.01,14.536957
12,1991,0.01,3.419098
12,1992,0.01,13.760895
12,1993,0.01,4.051178
12,1994,0.01,14.982605
12,1995,0.01,1.4566956
12,1996,0.01,4.895996
12,1997,0.01,2.094696
12,1998,0.01,3.4129944
12,1999,0.01,1.774231
12,2000,0.01,1.2961731
12,2001,0.01,1.8249512
12,2002,0.01,1.908783
12,2003,0.01,13.547516
12,2004,0.01,1.7333679
12,2005,0.01,1.6916809
12,2006,0.01,5.5221252
12,2007,0.01,0.57336426
12,2008,0.01,0.01
12,2009,0.01,2.398285
12,2010,0.01,2.0810547
12,2011,0.01,1.5971985
12,2012,0.01,5.8779907
12,2013,0.01,5.7714844
12,2014,0.01,0.9239807
12,2015,0.01,1.8304138
12,2016,0.01,6.414093
12,2017,0.01,6.194336
12,2018,0.01,2.278656
12,2019,0.01,6.193939
12,2020,0.01,0.44692993
12,2021,0.01,6.2082214
12,2022,0.01,0.01
12,2023,0.01,0.01
12,2024,0.01,6.094574
12,2025,0.01,1.8588562
12,2026,0.01,3.4651794
12,2027,0.01,3.5630188
12,2028,0.01,2.2077332
12,2029,0.01,2.0107727
12,2030,0.01,14.992462
12,2031,0.01,14.949951
12,2032,0.01,14.999939
12,2033,0.01,0.01
12,2034,0.01,0.97720337
12,2035,0.01,2.9272766
12,2036,0.01,0.948761
12,2037,0.01,1.6514587
12,2038,0.01,2.854889
12,2039,0.01,0.87390137
12,2040,0.01,2.9502563
12,2041,0.01,2.9611511
12,2042,0.01,2.8096313
12,2043,0.01,2.622406
12,2044,0.01,4.832184
12,2045,0.01,4.8336487
12,2046,0.01,4.852234
12,2047,0.01,4.882904
12,2048,0.01,4.9134216
12,2049,0.01,5.02771
12,2050,0.01,5.055084
12,2051,0.01,5.3499756
12,2052,0.01,2.8680115
12,2053,0.01,5.2293396
12,2054,0.01,5.7986755
12,2055,0.01,1.3008728
12,2056,0.01,2.9951172
12,2057,0.01,14.998474
12,2058,0.01,8.457092
12,2059,0.01,12.155273
12,2060,0.01,13.414032
12,2061,0.01,13.008484
12,2062,0.01,5.4888916
12,2063,0.01,13.768616
12,2064,0.01,10.5513
12,2065,0.01,14.081726
12,2066,0.01,0.01
12,2067,0.01,3.7407532
12,2068,0.01,13.208313
12,2069,0.01,4.5521545
12,2070,0.01,14.168854
12,2071,0.01,9.967682
12,2072,0.01,7.2204895
12,2073,0.01,14.592041
12,2074,0.01,8.296204
12,2075,0.01,11.543884
12,2076,0.01,4.933716
12,2077,0.01,14.839233
12,2078,0.01,4.600342
12,2079,0.01,10.347839
12,2080,0.01,14.759613
12,2081,0.01,13.057495
12,2082,0.01,12.65094
12,2083,0.01,2.7870483
12,2084,0.01,4.5223083
12,2085,0.01,3.7970276
12,2086,0.01,11.725067
12,2087,0.01,14.828491
12,2088,0.01,13.812714
12,2089,0.01,11.131592
12,2090,0.01,10.934509
12,2091,0.01,10.922607
12,2092,0.01,11.81543
12,2093,0.01,12.2543335
12,2094,0.01,12.199921
12,2095,0.01,12.26355
12,2096,0.01,11.999817
12,2097,0.01,12.059723
12,2098,0.01,12.885437
12,2099,0.01,13.029816
12,2100,0.01,12.815247
12,2101,0.01,12.444977
12,2102,0.01,11.913849
12,2103,0.01,7.811035
12,2104,0.01,12.256592
12,2105,0.01,12.093658
12,2106,0.01,4.6314087
12,2107,0.01,14.851501
12,2108,0.01,10.678223
12,2109,0.01,10.125488
12,2110,0.01,13.057922
12,2111,0.01,3.590454
12,2112,0.01,14.911041
12,2113,0.01,10.406189
12,2114,0.01,10.139343
12,2115,0.01,10.204102
12,2116,0.01,10.427948
12,2117,0.01,5.1821594
12,2118,0.01,10.859955
12,2119,0.01,11.547607
12,2120,0.01,11.701996
12,2121,0.01,3.2218018
12,2122,0.01,3.2870483
12,2123,0.01,4.395172
12,2124,0.01,5.551361
12,2125,0.01,5.4285583
12,2126,0.01,3.268921
12,2127,0.01,3.2476807
12,2128,0.01,3.545105
12,2129,0.01,3.0279846
12,2130,0.01,5.6285706
12,2131,0.01,3.6073914
12,2132,0.01,4.9496155
12,2133,0.01,3.3353577
12,2134,0.01,5.935791
12,2135,0.01,3.2644958
12,2136,0.01,5.8985596
12,2137,0.01,14.903778
12,2138,0.01,9.188904
12,2139,0.01,0.01
12,2140,0.01,5.8086853
12,2141,0.01,14.2092285
12,2142,0.01,10.793915
12,2143,0.01,9.966614
12,2144,0.01,10.411346
12,2145,0.01,10.139801
12,2146,0.01,9.408173
12,2147,0.01,9.31134
12,2148,0.01,9.218811
12,2149,0.01,9.199005
12,2150,0.01,9.724335
12,2151,0.01,10.240234
12,2152,0.01,11.037781
12,2153,0.01,12.573975
12,2154,0.01,14.015076
12,2155,0.01,7.3093567
12,2156,0.01,12.0842285
12,2157,0.01,7.636017
12,2158,0.01,3.5109558
12,2159,0.01,14.099121
12,2160,0.01,8.08429
12,2161,0.01,10.642822
12,2162,0.01,13.588776
12,2163,0.01,8.619598
12,2164,0.01,9.919647
12,2165,0.01,12.455444
12,2166,0.01,12.900085
12,2167,0.01,11.958679
12,2168,0.01,14.798828
12,2169,0.01,7.386078
12,2170,0.01,14.159088
12,2171,0.01,12.731232
12,2172,0.01,3.3432007
12,2173,0.01,14.998352
12,2174,0.01,5.58667
12,2175,0.01,2.7970886
12,2176,0.01,9.550537
12,2177,0.01,7.363312
12,2178,0.01,4.76178
12,2179,0.01,4.885071
12,2180,0.01,9.505157
12,2181,0.01,7.736847
12,2182,0.01,4.854431
12,2183,0.01,11.855408
12,2184,0.01,4.914459
12,2185,0.01,4.939636
12,2186,0.01,5.2777405
12,2187,0.01,5.3387756
12,2188,0.01,4.889557
12,2189,0.01,5.411865
12,2190,0.01,5.6256714
12,2191,0.01,5.5875244
12,2192,0.01,15.0
12,2193,0.01,2.222992
12,2194,0.01,1.9509277
12,2195,0.01,3.406067
12,2196,0.01,12.25592
12,2197,0.01,2.6569214
12,2198,0.01,7.497925
12,2199,0.01,14.997314
12,2200,0.01,14.999786
12,2201,0.01,3.892456
12,2202,0.01,6.285431
12,2203,0.01,7.3099976
12,2204,0.01,3.6461182
12,2205,0.01,8.163116
12,2206,0.01,8.685944
12,2207,0.01,3.5657043
12,2208,0.01,11.005493
12,2209,0.01,3.745575
12,2210,0.01,3.7254639
12,2211,0.01,3.631897
12,2212,0.01,3.2244568
12,2213,0.01,14.705505
12,2214,0.01,9.485931
12,2215,0.01,9.025879
12,2216,0.01,8.157471
12,2217,0.01,3.1540527
12,2218,0.01,14.975555
12,2219,0.01,12.353027
12,2220,0.01,3.2531128
12,2221,0.01,12.161346
12,2222,0.01,10.242493
12,2223,0.01,9.945465
12,2224,0.01,14.999756
12,2225,0.01,0.01
12,2226,0.01,8.943481
12,2227,0.01,9.501434
12,2228,0.01,9.101929
12,2229,0.01,8.833069
12,2230,0.01,9.210175
12,2231,0.01,9.731964
12,2232,0.01,9.065186
12,2233,0.01,8.695129
12,2234,0.01,8.972229
12,2235,0.01,8.656586
12,2236,0.01,13.493042
12,2237,0.01,8.294525
12,2238,0.01,8.553986
12,2239,0.01,8.055634
12,2240,0.01,7.906189
12,2241,0.01,11.7057495
12,2242,0.01,10.447388
12,2243,0.01,8.110901
12,2244,0.01,3.8208008
12,2245,0.01,7.039459
12,2246,0.01,8.199432
12,2247,0.01,3.7884827
12,2248,0.01,8.103882
12,2249,0.01,7.242859
12,2250,0.01,7.1873474
12,2251,0.01,7.110138
12,2252,0.01,7.3482056
12,2253,0.01,7.6776733
12,2254,0.01,7.8004456
12,2255,0.01,7.9970703
12,2256,0.01,7.4867554
12,2257,0.01,14.975006
12,2258,0.01,7.720215
12,2259,0.01,2.5567322
12,2260,0.01,2.5042725
12,2261,0.01,2.5501404
12,2262,0.01,1.8338318
12,2263,0.01,6.781128
12,2264,0.01,5.583893
12,2265,0.01,5.329071
12,2266,0.01,3.6414185
12,2267,0.01,6.722351
12,2268,0.01,3.5000305
12,2269,0.01,6.503937
12,2270,0.01,5.6119385
12,2271,0.01,6.4155273
12,2272,0.01,6.765259
12,2273,0.01,6.187317
12,2274,0.01,5.9308167
12,2275,0.01,5.8283997
12,2276,0.01,3.5726013
12,2277,0.01,5.2272644
12,2278,0.01,4.2772217
12,2279,0.01,6.8438416
12,2280,0.01,7.783966
12,2281,0.01,7.899414
12,2282,0.01,7.7193604
12,2283,0.01,7.851013
12,2284,0.01,7.8864136
12,2285,0.01,8.085632
12,2286,0.01,14.550415
12,2287,0.01,8.249329
12,2288,0.01,10.547791
12,2289,0.01,14.697052
12,2290,0.01,7.5366516
12,2291,0.01,13.343201
12,2292,0.01,7.759186
12,2293,0.01,13.529877
12,2294,0.01,14.788635
12,2295,0.01,12.834686
12,2296,0.01,12.995728
12,2297,0.01,9.963867
12,2298,0.01,10.193695
12,2299,0.01,6.5653687
12,2300,0.01,13.130127
12,2301,0.01,9.077057
12,2302,0.01,9.078461
12,2303,0.01,9.0564575
12,2304,0.01,9.127808
12,2305,0.01,8.619843
12,2306,0.01,7.395355
12,2307,0.01,14.982758
12,2308,0.01,7.74411
12,2309,0.01,8.187439
12,2310,0.01,8.934387
12,2311,0.01,7.2354736
12,2312,0.01,14.986633
12,2313,0.01,9.126251
12,2314,0.01,9.41275
12,2315,0.01,10.485565
12,2316,0.01,7.184906
12,2317,0.01,8.684265
12,2318,0.01,3.6992188
12,2319,0.01,6.2941284
12,2320,0.01,14.998291
12,2321,0.01,6.909973
12,2322,0.01,3.5882874
12,2323,0.01,5.661316
12,2324,0.01,5.7887573
12,2325,0.01,5.91391
12,2326,0.01,4.299591
12,2327,0.01,5.890564
12,2328,0.01,5.758026
12,2329,0.01,4.0876465
12,2330,0.01,5.582245
12,2331,0.01,5.5188293
12,2332,0.01,6.0592957
12,2333,0.01,1.7382507
12,2334,0.01,14.996399
12,2335,0.01,14.999023
12,2336,0.01,3.2783508
12,2337,0.01,3.949463
12,2338,0.01,3.310669
12,2339,0.01,2.592102
12,2340,0.01,4.1405945
12,2341,0.01,4.3272095
12,2342,0.01,4.1604004
12,2343,0.01,3.8087769
12,2344,0.01,4.255707
12,2345,0.01,3.6759949
12,2346,0.01,3.5740662
12,2347,0.01,3.5080261
12,2348,0.01,3.5905457
12,2349,0.01,3.5569763
12,2350,0.01,3.6217957
12,2351,0.01,3.8312378
12,2352,0.01,3.6377258
12,2353,0.01,3.7644348
12,2354,0.01,3.8938904
12,2355,0.01,4.1645203
12,2356,0.01,4.1856384
12,2357,0.01,4.2628784
12,2358,0.01,4.0455017
12,2359,0.01,4.058563
12,2360,0.01,3.2193909
12,2361,0.01,3.6695251
12,2362,0.01,3.9100037
12,2363,0.01,3.479309
12,2364,0.01,3.5480042
12,2365,0.01,3.5066833
12,2366,0.01,2.7484436
12,2367,0.01,3.6571655
12,2368,0.01,3.5466614
12,2369,0.01,2.6593018
12,2370,0.01,3.669464
12,2371,0.01,2.4813232
12,2372,0.01,2.430542
12,2373,0.01,3.698059
12,2374,0.01,2.489563
12,2375,0.01,3.6839294
12,2376,0.01,4.816498
12,2377,0.01,3.4045105
12,2378,0.01,3.4931335
12,2379,0.01,2.1575928
12,2380,0.01,3.9364014
12,2381,0.01,3.4061584
12,2382,0.01,3.9092102
12,2383,0.01,4.416382
12,2384,0.01,3.7406006
12,2385,0.01,3.5242004
12,2386,0.01,4.5326233
12,2387,0.01,4.1939087
12,2388,0.01,3.279541
12,2389,0.01,2.7223206
12,2390,0.01,4.166992
12,2391,0.01,3.6134033
12,2392,0.01,4.2254333
12,2393,0.01,3.9136047
12,2394,0.01,4.270355
12,2395,0.01,3.687561
12,2396,0.01,4.1059875
12,2397,0.01,4.204834
12,2398,0.01,3.2131958
12,2399,0.01,3.2870178
12,2400,0.01,4.015808
12,2401,0.01,3.1915894
12,2402,0.01,4.144806
12,2403,0.01,3.5089111
12,2404,0.01,4.084503
12,2405,0.01,3.443634
12,2406,0.01,4.208191
12,2407,0.01,3.1237488
12,2408,0.01,3.834015
12,2409,0.01,3.0871887
12,2410,0.01,3.9266968
12,2411,0.01,3.0950928
12,2412,0.01,3.9994812
12,2413,0.01,3.0173035
12,2414,0.01,3.4213867
12,2415,0.01,4.017853
12,2416,0.01,2.7592163
12,2417,0.01,10.63739
12,2418,0.01,2.6901855
12,2419,0.01,2.2745667
12,2420,0.01,2.639038
12,2421,0.01,2.9188232
12,2422,0.01,2.388733
12,2423,0.01,2.6877747
12,2424,0.01,2.6925354
12,2425,0.01,2.3302917
12,2426,0.01,14.999603
12,2427,0.01,2.7171326
12,2428,0.01,2.7414246
12,2429,0.01,8.156189
12,2430,0.01,8.059814
12,2431,0.01,7.9430237
12,2432,0.01,8.009155
12,2433,0.01,8.0686035
12,2434,0.01,7.921814
12,2435,0.01,7.775299
12,2436,0.01,7.7917786
12,2437,0.01,8.24295
12,2438,0.01,8.356781
12,2439,0.01,8.133911
12,2440,0.01,8.087921
12,2441,0.01,7.615204
12,2442,0.01,8.437714
12,2443,0.01,8.99353
12,2444,0.01,6.8289185
12,2445,0.01,6.976959
12,2446,0.01,0.01
12,2447,0.01,2.9849854
12,2448,0.01,3.8529358
12,2449,0.01,6.660675
12,2450,0.01,2.7226257
12,2451,0.01,7.9573975
12,2452,0.01,2.1015015
12,2453,0.01,7.769684
12,2454,0.01,5.5736694
12,2455,0.01,7.7610474
12,2456,0.01,4.795227
12,2457,0.01,4.4464417
12,2458,0.01,7.761017
12,2459,0.01,2.973175
12,2460,0.01,5.61734
12,2461,0.01,5.7040405
12,2462,0.01,3.4823608
12,2463,0.01,5.909851
12,2464,0.01,7.9553223
12,2465,0.01,2.9239502
12,2466,0.01,7.7008667
12,2467,0.01,7.026947
12,2468,0.01,3.725647
12,2469,0.01,6.257965
12,2470,0.01,2.8114624
12,2471,0.01,8.6085205
12,2472,0.01,8.219727
12,2473,0.01,6.1163025
12,2474,0.01,5.4665527
12,2475,0.01,8.632904
12,2476,0.01,1.8948059
12,2477,0.01,3.0099792
12,2478,0.01,3.6975403
12,2479,0.01,8.358887
12,2480,0.01,3.6671448
12,2481,0.01,8.047546
12,2482,0.01,3.732727
12,2483,0.01,6.7478943
12,2484,0.01,3.439087
12,2485,0.01,8.267426
12,2486,0.01,4.2664795
12,2487,0.01,4.031494
12,2488,0.01,7.659424
12,2489,0.01,7.8330383
12,2490,0.01,3.8849792
12,2491,0.01,7.873474
12,2492,0.01,3.7857666
12,2493,0.01,7.6793823
12,2494,0.01,3.827362
12,2495,0.01,7.5827026
12,2496,0.01,3.831726
12,2497,0.01,14.995819
12,2498,0.01,7.59433
12,2499,0.01,3.978424
12,2500,0.01,7.9929504
12,2501,0.01,1.7271423
12,2502,0.01,8.136749
12,2503,0.01,8.125427
12,2504,0.01,1.8649597
12,2505,0.01,8.133606
12,2506,0.01,4.2065125
12,2507,0.01,8.07782
12,2508,0.01,4.0727234
12,2509,0.01,3.903839
12,2510,0.01,8.10434
12,2511,0.01,4.2174377
12,2512,0.01,3.9628906
12,2513,0.01,3.9947815
12,2514,0.01,4.073578
12,2515,0.01,3.8522644
12,2516,0.01,3.492859
12,2517,0.01,3.2072754
12,2518,0.01,3.2756042
12,2519,0.01,3.3734436
12,2520,0.01,3.1724548
12,2521,0.01,2.7271729
12,2522,0.01,4.9973145
12,2523,0.01,8.993103
12,2524,0.01,3.4398193
12,2525,0.01,3.3701172
12,2526,0.01,3.5025635
12,2527,0.01,4.348297
12,2528,0.01,3.496338
12,2529,0.01,3.4874573
12,2530,0.01,3.3848267
12,2531,0.01,3.9968567
12,2532,0.01,2.1645203
12,2533,0.01,3.1971436
12,2534,3.1226501,3.189392
12,2537,3.1524658,3.88208
12,2544,3.770813,3.9558105
12,2594,0.6748657,14.999939
12,2643,0.3270874,14.992981
13,831,14.666992,14.966919
13,1042,12.659515,14.99881
13,1322,8.672913,14.997986
13,1359,7.862976,14.999023
13,1610,5.8084106,14.999573
13,1612,5.8084106,14.986237
13,1673,9.565399,9.914764
13,1675,8.854645,14.965729
13,1707,8.61087,14.976166
13,1776,4.9860535,14.997864
13,1860,5.4149475,14.998566
13,1916,4.70105,14.988525
13,1917,4.70105,14.996643
13,1943,6.0364075,14.978699
13,2200,8.492493,14.999939
13,2320,11.220734,14.995819
13,2335,9.829895,14.999939
13,2497,8.977203,14.998627
13,2594,10.167328,14.998413
14,2192,13.1102295,14.999603
14,2334,4.6250305,14.999634
14,2335,4.6250305,14.999634
14,2643,1.3033447,14.999664
15,2192,12.18161,14.999939
15,2320,9.0442505,14.954376
15,2334,3.6964111,14.999359
15,2335,3.6964111,14.99762
15,2417,3.2907715,5.472931
15,2497,6.8487854,14.991882
15,2523,3.734314,8.984955
15,2527,3.642517,4.5832214
15,2530,3.4926453,4.2355957
15,2532,2.092743,3.8458252
15,2533,0.01,4.0391235
15,2534,0.01,2.1166992
15,2535,0.01,4.42041
15,2536,0.01,3.9754944
15,2537,0.01,3.9832458
15,2538,0.01,3.9793396
15,2539,0.01,3.6356812
15,2540,0.01,3.7502136
15,2541,0.01,3.6960144
15,2542,0.01,3.795868
15,2543,0.01,3.7825317
15,2544,0.01,3.9302979
15,2545,0.01,3.7745361
15,2546,0.01,3.7977295
15,2547,0.01,3.7861633
15,2548,0.01,3.725647
15,2549,0.01,3.5334167
15,2550,0.01,3.6832275
15,2551,0.01,14.998108
15,2552,0.01,3.7013855
15,2553,0.01,3.9827576
15,2554,0.01,1.0578918
15,2555,0.01,1.5223999
15,2556,0.01,3.6620178
15,2557,0.01,1.8165283
15,2558,0.01,3.9704285
15,2559,0.01,3.9746704
15,2560,0.01,1.9345703
15,2561,0.01,3.9023438
15,2562,0.01,3.94339
15,2563,0.01,3.978302
15,2564,0.01,3.9368896
15,2565,0.01,4.635559
15,2566,0.01,3.9754333
15,2567,0.01,3.3066406
15,2568,0.01,3.982788
15,2569,0.01,2.4077759
15,2570,0.01,3.9909363
15,2571,0.01,4.8723145
15,2572,0.01,3.947937
15,2573,0.01,4.259674
15,2574,0.01,4.8326416
15,2575,0.01,4.469696
15,2576,0.01,4.8945007
15,2577,0.01,3.8487854
15,2578,0.01,4.4512634
15,2579,0.01,4.4880066
15,2580,0.01,4.597809
15,2581,0.01,5.5476685
15,2582,0.01,3.9553833
15,2583,0.01,4.3382263
15,2584,0.01,3.9718323
15,2585,0.01,4.7309875
15,2586,0.01,5.2251587
15,2587,0.01,5.526245
15,2588,0.01,5.5981445
15,2589,0.01,5.431061
15,2590,0.01,5.2122498
15,2591,0.01,4.8768616
15,2592,0.01,4.81015
15,2593,0.01,5.8543396
15,2594,0.01,14.995575
15,2595,0.01,3.9189453
15,2596,0.01,6.8855286
15,2597,0.01,4.1040344
15,2598,0.01,5.6871643
15,2599,0.01,4.0898438
15,2600,0.01,6.088806
15,2601,0.01,4.3872375
15,2602,0.01,4.5091553
15,2603,0.01,6.252838
15,2604,0.01,4.5069885
15,2605,0.01,4.297455
15,2606,0.01,6.4707336
15,2607,0.01,6.1931458
15,2608,0.01,6.1805725
15,2609,0.01,6.3271484
15,2610,0.01,6.230591
15,2611,0.01,6.7878723
15,2612,0.01,6.275177
15,2613,0.01,6.304199
15,2614,0.01,6.3815002
15,2615,0.01,6.46463
15,2616,0.01,6.4900208
15,2617,0.01,6.416992
15,2618,0.01,6.519623
15,2619,0.01,6.1901245
15,2620,0.01,4.590393
15,2621,0.01,5.3857117
15,2622,0.01,5.1737976
15,2623,0.01,7.489563
15,2624,0.01,4.6701965
15,2625,0.01,5.2832336
15,2626,0.01,4.5967712
15,2627,0.01,5.073242
15,2628,0.01,5.2030945
15,2629,0.01,4.986603
15,2630,0.01,5.1280212
15,2631,0.01,5.1349487
15,2632,0.01,5.2943726
15,2633,0.01,5.3134155
15,2634,0.01,5.4089355
15,2635,0.01,5.4725647
15,2636,0.01,5.2528076
15,2637,0.01,5.471161
15,2638,0.01,5.044739
15,2639,0.01,5.6215515
15,2640,0.01,1.2131958
15,2641,0.01,5.242401
15,2642,0.01,0.01
15,2643,0.01,14.973846
15,2644,0.01,5.917206
15,2645,0.01,4.814728
15,2646,0.01,5.437866
15,2647,0.01,5.3624268
15,2648,0.01,5.034424
15,2649,0.01,5.6605225
15,2650,0.01,5.22229
15,2651,0.01,0.08609009
15,2652,0.01,4.877228
15,2653,0.01,6.95874
15,2654,0.01,5.3948364
15,2655,0.01,5.45282
15,2656,0.01,5.6370544
15,2657,0.01,0.01
15,2658,0.01,14.999115
16,2320,9.058411,14.994629
16,2334,6.733246,14.999817
16,2497,6.8629456,14.966705
16,2551,6.4596252,14.9973755
16,2594,8.005005,14.988678
16,2658,2.8450012,14.968964
17,2192,13.999603,15.0
17,2334,4.9981995,14.999939
17,2551,4.9468994,14.999939
17,2658,0.9981384,14.998413
18,2334,9.355408,14.999908
18,2551,9.081787,14.999634
18,2658,5.467163,14.999817
