FspId,FspX,FspY,SegId,FilledElev,DsDist,StrOrd
1359,-54308.2057939356,1795907.9445651,10,317.759155273438,15156.336931211317,3
1360,-54298.2057939356,1795897.9445651,10,317.759155273438,15142.194795587586,3
1361,-54288.2057939356,1795897.9445651,10,317.759155273438,15132.194795587586,3
1362,-54278.2057939356,1795887.9445651,10,317.759155273438,15118.052659963854,3
1363,-54268.2057939356,1795877.9445651,10,317.759155273438,15103.910524340123,3
1364,-54268.2057939356,1795867.9445651,10,317.759155273438,15093.910524340123,3
1365,-54258.2057939356,1795857.9445651,10,317.759155273438,15079.768388716391,3
1366,-54258.2057939356,1795847.9445651,10,317.759155273438,15069.768388716391,3
1367,-54248.2057939356,1795837.9445651,10,317.759155273438,15055.626253092661,3
1368,-54248.2057939356,1795827.9445651,10,317.759155273438,15045.626253092661,3
1369,-54248.2057939356,1795817.9445651,10,317.759155273438,15035.626253092661,3
1370,-54248.2057939356,1795807.9445651,10,317.759155273438,15025.626253092661,3
1371,-54248.2057939356,1795797.9445651,10,317.759155273438,15015.626253092661,3
1372,-54248.2057939356,1795787.9445651,10,317.759155273438,15005.626253092661,3
1373,-54248.2057939356,1795777.9445651,10,317.759155273438,14995.626253092661,3
1374,-54248.2057939356,1795767.9445651,10,317.759155273438,14985.626253092661,3
1375,-54248.2057939356,1795757.9445651,10,317.759155273438,14975.626253092661,3
1376,-54248.2057939356,1795747.9445651,10,317.759155273438,14965.626253092661,3
1377,-54248.2057939356,1795737.9445651,10,317.759155273438,14955.626253092661,3
1378,-54258.2057939356,1795727.9445651,10,317.759155273438,14941.48411746893,3
1379,-54258.2057939356,1795717.9445651,10,317.759155273438,14931.48411746893,3
1380,-54268.2057939356,1795707.9445651,10,317.759155273438,14917.341981845198,3
1381,-54268.2057939356,1795697.9445651,10,317.759155273438,14907.341981845198,3
1382,-54278.2057939356,1795687.9445651,10,317.759155273438,14893.199846221469,3
1383,-54278.2057939356,1795677.9445651,10,317.759155273438,14883.199846221469,3
1384,-54288.2057939356,1795667.9445651,10,317.759155273438,14869.057710597737,3
1385,-54298.2057939356,1795657.9445651,10,317.759155273438,14854.915574974006,3
1386,-54308.2057939356,1795647.9445651,10,317.759155273438,14840.773439350274,3
1387,-54318.2057939356,1795637.9445651,10,317.759155273438,14826.631303726543,3
1388,-54328.2057939356,1795637.9445651,10,317.759155273438,14816.631303726543,3
1389,-54338.2057939356,1795627.9445651,10,317.759155273438,14802.489168102813,3
1390,-54348.2057939356,1795627.9445651,10,317.759155273438,14792.489168102813,3
1391,-54358.2057939356,1795627.9445651,10,317.759155273438,14782.489168102813,3
1392,-54368.2057939356,1795627.9445651,10,317.759155273438,14772.489168102813,3
1393,-54378.2057939356,1795617.9445651,10,317.759155273438,14758.347032479081,3
1394,-54388.2057939356,1795617.9445651,10,317.566619873047,14748.347032479081,3
1395,-54398.2057939356,1795617.9445651,10,317.566619873047,14738.347032479081,3
1396,-54408.2057939356,1795617.9445651,10,317.566619873047,14728.347032479081,3
1397,-54418.2057939356,1795617.9445651,10,317.566619873047,14718.347032479081,3
1398,-54428.2057939356,1795607.9445651,10,317.564697265625,14704.20489685535,3
1399,-54438.2057939356,1795607.9445651,10,317.564697265625,14694.20489685535,3
1400,-54448.2057939356,1795607.9445651,10,317.564697265625,14684.20489685535,3
1401,-54458.2057939356,1795607.9445651,10,317.564697265625,14674.20489685535,3
1402,-54468.2057939356,1795607.9445651,10,317.564697265625,14664.20489685535,3
1403,-54478.2057939356,1795607.9445651,10,317.564697265625,14654.20489685535,3
1404,-54488.2057939356,1795607.9445651,10,317.564697265625,14644.20489685535,3
1405,-54498.2057939356,1795607.9445651,10,317.564697265625,14634.20489685535,3
1406,-54508.2057939356,1795607.9445651,10,317.564697265625,14624.20489685535,3
1407,-54518.2057939356,1795597.9445651,10,317.564697265625,14610.06276123162,3
1408,-54528.2057939356,1795597.9445651,10,317.564697265625,14600.06276123162,3
1409,-54538.2057939356,1795587.9445651,10,317.564697265625,14585.920625607889,3
1410,-54548.2057939356,1795577.9445651,10,317.564697265625,14571.778489984157,3
1411,-54548.2057939356,1795567.9445651,10,317.564697265625,14561.778489984157,3
1412,-54548.2057939356,1795557.9445651,10,317.564697265625,14551.778489984157,3
1413,-54558.2057939356,1795547.9445651,10,317.564697265625,14537.636354360426,3
1414,-54558.2057939356,1795537.9445651,10,317.564697265625,14527.636354360426,3
1415,-54558.2057939356,1795527.9445651,10,317.564697265625,14517.636354360426,3
1416,-54558.2057939356,1795517.9445651,10,317.564697265625,14507.636354360426,3
1417,-54558.2057939356,1795507.9445651,10,317.564697265625,14497.636354360426,3
1418,-54548.2057939356,1795497.9445651,10,317.498901367188,14483.494218736694,3
1419,-54548.2057939356,1795487.9445651,10,317.498901367188,14473.494218736694,3
1420,-54538.2057939356,1795477.9445651,10,317.498901367188,14459.352083112964,3
1421,-54528.2057939356,1795477.9445651,10,317.233489990234,14449.352083112964,3
1422,-54518.2057939356,1795467.9445651,10,317.172210693359,14435.209947489233,3
1423,-54508.2057939356,1795457.9445651,10,317.172210693359,14421.067811865501,3
1424,-54498.2057939356,1795457.9445651,10,317.172210693359,14411.067811865501,3
1425,-54488.2057939356,1795447.9445651,10,317.112579345703,14396.925676241772,3
1426,-54478.2057939356,1795447.9445651,10,317.082458496094,14386.925676241772,3
1427,-54468.2057939356,1795447.9445651,10,316.962371826172,14376.925676241772,3
1428,-54458.2057939356,1795447.9445651,10,316.820831298828,14366.925676241772,3
1429,-54448.2057939356,1795447.9445651,10,316.814605712891,14356.925676241772,3
1430,-54438.2057939356,1795447.9445651,10,316.814605712891,14346.925676241772,3
1431,-54428.2057939356,1795447.9445651,10,316.814605712891,14336.925676241772,3
1432,-54418.2057939356,1795447.9445651,10,316.814605712891,14326.925676241772,3
1433,-54408.2057939356,1795447.9445651,10,316.814605712891,14316.925676241772,3
1434,-54398.2057939356,1795437.9445651,10,316.568634033203,14302.78354061804,3
1435,-54388.2057939356,1795437.9445651,10,316.568634033203,14292.78354061804,3
1436,-54378.2057939356,1795437.9445651,10,316.568634033203,14282.78354061804,3
1437,-54368.2057939356,1795427.9445651,10,316.568634033203,14268.641404994309,3
1438,-54358.2057939356,1795427.9445651,10,316.568634033203,14258.641404994309,3
1439,-54348.2057939356,1795427.9445651,10,316.568634033203,14248.641404994309,3
1440,-54338.2057939356,1795427.9445651,10,316.568634033203,14238.641404994309,3
1441,-54328.2057939356,1795427.9445651,10,316.568634033203,14228.641404994309,3
1442,-54318.2057939356,1795427.9445651,10,316.568634033203,14218.641404994309,3
1443,-54308.2057939356,1795427.9445651,10,316.568634033203,14208.641404994309,3
1444,-54298.2057939356,1795437.9445651,10,316.568634033203,14194.499269370577,3
1445,-54288.2057939356,1795437.9445651,10,316.568634033203,14184.499269370577,3
1446,-54278.2057939356,1795437.9445651,10,316.543487548828,14174.499269370577,3
1447,-54268.2057939356,1795437.9445651,10,316.543487548828,14164.499269370577,3
1448,-54258.2057939356,1795437.9445651,10,316.543487548828,14154.499269370577,3
1449,-54248.2057939356,1795447.9445651,10,316.543487548828,14140.357133746847,3
1450,-54238.2057939356,1795447.9445651,10,316.543487548828,14130.357133746847,3
1451,-54228.2057939356,1795447.9445651,10,316.543487548828,14120.357133746847,3
1452,-54218.2057939356,1795447.9445651,10,316.543487548828,14110.357133746847,3
1453,-54208.2057939356,1795447.9445651,10,316.543487548828,14100.357133746847,3
1454,-54198.2057939356,1795447.9445651,10,316.543487548828,14090.357133746847,3
1455,-54188.2057939356,1795447.9445651,10,316.543487548828,14080.357133746847,3
1456,-54178.2057939356,1795447.9445651,10,316.543487548828,14070.357133746847,3
1457,-54168.2057939356,1795457.9445651,10,316.5234375,14056.214998123116,3
1458,-54158.2057939356,1795457.9445651,10,316.5234375,14046.214998123116,3
1459,-54148.2057939356,1795457.9445651,10,316.5234375,14036.214998123116,3
1460,-54138.2057939356,1795457.9445651,10,316.5234375,14026.214998123116,3
1461,-54128.2057939356,1795457.9445651,10,316.5234375,14016.214998123116,3
1462,-54118.2057939356,1795457.9445651,10,316.5234375,14006.214998123116,3
1463,-54108.2057939356,1795457.9445651,10,316.5234375,13996.214998123116,3
1464,-54098.2057939356,1795467.9445651,10,316.5234375,13982.072862499384,3
1465,-54088.2057939356,1795477.9445651,10,316.5234375,13967.930726875655,3
1466,-54078.2057939356,1795477.9445651,10,316.5234375,13957.930726875655,3
1467,-54068.2057939356,1795477.9445651,10,316.5234375,13947.930726875655,3
1468,-54058.2057939356,1795487.9445651,10,316.5234375,13933.788591251923,3
1469,-54048.2057939356,1795487.9445651,10,316.5234375,13923.788591251923,3
1470,-54038.2057939356,1795487.9445651,10,316.5234375,13913.788591251923,3
1471,-54028.2057939356,1795487.9445651,10,316.5234375,13903.788591251923,3
1472,-54018.2057939356,1795487.9445651,10,316.5234375,13893.788591251923,3
1473,-54008.2057939356,1795487.9445651,10,316.5234375,13883.788591251923,3
1474,-53998.2057939356,1795497.9445651,10,316.5234375,13869.646455628192,3
1475,-53988.2057939356,1795487.9445651,10,316.5234375,13855.50432000446,3
1476,-53978.2057939356,1795487.9445651,10,316.5234375,13845.50432000446,3
1477,-53968.2057939356,1795487.9445651,10,316.5234375,13835.50432000446,3
1478,-53958.2057939356,1795477.9445651,10,316.487274169922,13821.36218438073,3
1479,-53948.2057939356,1795477.9445651,10,316.487274169922,13811.36218438073,3
1480,-53938.2057939356,1795477.9445651,10,316.487274169922,13801.36218438073,3
1481,-53928.2057939356,1795477.9445651,10,316.487274169922,13791.36218438073,3
1482,-53918.2057939356,1795487.9445651,10,316.487274169922,13777.220048756999,3
1483,-53908.2057939356,1795477.9445651,10,316.426391601562,13763.077913133267,3
1484,-53898.2057939356,1795477.9445651,10,316.426391601562,13753.077913133267,3
1485,-53888.2057939356,1795467.9445651,10,316.421478271484,13738.935777509538,3
1486,-53878.2057939356,1795457.9445651,10,316.41943359375,13724.793641885806,3
1487,-53868.2057939356,1795447.9445651,10,316.41943359375,13710.651506262075,3
1488,-53858.2057939356,1795447.9445651,10,316.41943359375,13700.651506262075,3
1489,-53848.2057939356,1795447.9445651,10,316.41943359375,13690.651506262075,3
1490,-53838.2057939356,1795447.9445651,10,316.41943359375,13680.651506262075,3
1491,-53828.2057939356,1795447.9445651,10,316.41943359375,13670.651506262075,3
1492,-53818.2057939356,1795447.9445651,10,316.41943359375,13660.651506262075,3
1493,-53808.2057939356,1795447.9445651,10,316.41943359375,13650.651506262075,3
1494,-53798.2057939356,1795447.9445651,10,316.41943359375,13640.651506262075,3
1495,-53788.2057939356,1795447.9445651,10,316.41943359375,13630.651506262075,3
1496,-53778.2057939356,1795447.9445651,10,316.41943359375,13620.651506262075,3
1497,-53768.2057939356,1795437.9445651,10,315.990325927734,13606.509370638345,3
1498,-53758.2057939356,1795437.9445651,10,315.990325927734,13596.509370638345,3
1499,-53748.2057939356,1795437.9445651,10,315.990325927734,13586.509370638345,3
1500,-53738.2057939356,1795437.9445651,10,315.990325927734,13576.509370638345,3
1501,-53728.2057939356,1795437.9445651,10,315.990325927734,13566.509370638345,3
1502,-53718.2057939356,1795427.9445651,10,315.990325927734,13552.367235014613,3
1503,-53708.2057939356,1795427.9445651,10,315.990325927734,13542.367235014613,3
1504,-53698.2057939356,1795417.9445651,10,315.990325927734,13528.225099390882,3
1505,-53688.2057939356,1795417.9445651,10,315.880554199219,13518.225099390882,3
1506,-53678.2057939356,1795417.9445651,10,315.880554199219,13508.225099390882,3
1507,-53668.2057939356,1795407.9445651,10,315.880554199219,13494.082963767152,3
1508,-53658.2057939356,1795407.9445651,10,315.880554199219,13484.082963767152,3
1509,-53648.2057939356,1795407.9445651,10,315.880554199219,13474.082963767152,3
1510,-53638.2057939356,1795407.9445651,10,315.880554199219,13464.082963767152,3
1511,-53628.2057939356,1795397.9445651,10,315.880554199219,13449.94082814342,3
1512,-53618.2057939356,1795397.9445651,10,315.880554199219,13439.94082814342,3
1513,-53608.2057939356,1795387.9445651,10,315.792999267578,13425.79869251969,3
1514,-53598.2057939356,1795377.9445651,10,315.735076904297,13411.65655689596,3
1515,-53588.2057939356,1795367.9445651,10,315.735076904297,13397.514421272228,3
1516,-53578.2057939356,1795357.9445651,10,315.735076904297,13383.372285648496,3
1517,-53568.2057939356,1795347.9445651,10,315.735076904297,13369.230150024767,3
1518,-53558.2057939356,1795337.9445651,10,315.735076904297,13355.088014401035,3
1519,-53548.2057939356,1795327.9445651,10,315.735076904297,13340.945878777304,3
1520,-53538.2057939356,1795327.9445651,10,315.735076904297,13330.945878777304,3
1521,-53528.2057939356,1795327.9445651,10,315.735076904297,13320.945878777304,3
1522,-53518.2057939356,1795317.9445651,10,315.735076904297,13306.803743153572,3
1523,-53508.2057939356,1795317.9445651,10,315.735076904297,13296.803743153572,3
1524,-53498.2057939356,1795307.9445651,10,315.735076904297,13282.661607529843,3
1525,-53488.2057939356,1795307.9445651,10,315.735076904297,13272.661607529843,3
1526,-53478.2057939356,1795307.9445651,10,315.735076904297,13262.661607529843,3
1527,-53468.2057939356,1795307.9445651,10,315.735076904297,13252.661607529843,3
1528,-53458.2057939356,1795307.9445651,10,315.735076904297,13242.661607529843,3
1529,-53448.2057939356,1795317.9445651,10,315.735076904297,13228.519471906111,3
1530,-53448.2057939356,1795327.9445651,10,315.735076904297,13218.519471906111,3
1531,-53448.2057939356,1795337.9445651,10,315.735076904297,13208.519471906111,3
1532,-53448.2057939356,1795347.9445651,10,315.735076904297,13198.519471906111,3
1533,-53448.2057939356,1795357.9445651,10,315.497467041016,13188.519471906111,3
1534,-53458.2057939356,1795367.9445651,10,315.270568847656,13174.37733628238,3
1535,-53458.2057939356,1795377.9445651,10,315.270568847656,13164.37733628238,3
1536,-53468.2057939356,1795387.9445651,10,315.270568847656,13150.23520065865,3
1537,-53478.2057939356,1795397.9445651,10,315.270568847656,13136.093065034918,3
1538,-53478.2057939356,1795407.9445651,10,315.270568847656,13126.093065034918,3
1539,-53468.2057939356,1795417.9445651,11,315.21826171875,13111.950929411187,3
1540,-53468.2057939356,1795427.9445651,11,315.163848876953,13101.950929411187,3
1541,-53468.2057939356,1795437.9445651,11,315.163848876953,13091.950929411187,3
1542,-53468.2057939356,1795447.9445651,11,315.163848876953,13081.950929411187,3
1543,-53468.2057939356,1795457.9445651,11,315.163848876953,13071.950929411187,3
1544,-53468.2057939356,1795467.9445651,11,315.163848876953,13061.950929411187,3
1545,-53468.2057939356,1795477.9445651,11,315.163848876953,13051.950929411187,3
1546,-53468.2057939356,1795487.9445651,11,315.163848876953,13041.950929411187,3
1547,-53468.2057939356,1795497.9445651,11,315.163848876953,13031.950929411187,3
1548,-53468.2057939356,1795507.9445651,11,315.163848876953,13021.950929411187,3
1549,-53468.2057939356,1795517.9445651,11,315.163848876953,13011.950929411187,3
1550,-53458.2057939356,1795527.9445651,11,315.163848876953,12997.808793787455,3
1551,-53458.2057939356,1795537.9445651,11,315.047424316406,12987.808793787455,3
1552,-53458.2057939356,1795547.9445651,11,315.047424316406,12977.808793787455,3
1553,-53448.2057939356,1795557.9445651,11,315.047424316406,12963.666658163726,3
1554,-53438.2057939356,1795557.9445651,11,315.047424316406,12953.666658163726,3
1555,-53428.2057939356,1795557.9445651,11,315.047424316406,12943.666658163726,3
1556,-53418.2057939356,1795557.9445651,11,315.047424316406,12933.666658163726,3
1557,-53408.2057939356,1795557.9445651,11,315.047424316406,12923.666658163726,3
1558,-53398.2057939356,1795557.9445651,11,315.047424316406,12913.666658163726,3
1559,-53388.2057939356,1795557.9445651,11,315.047424316406,12903.666658163726,3
1560,-53378.2057939356,1795557.9445651,11,315.047424316406,12893.666658163726,3
1561,-53368.2057939356,1795557.9445651,11,315.047424316406,12883.666658163726,3
1562,-53358.2057939356,1795547.9445651,11,315.047424316406,12869.524522539994,3
1563,-53348.2057939356,1795537.9445651,11,315.047424316406,12855.382386916262,3
1564,-53338.2057939356,1795527.9445651,11,315.047424316406,12841.240251292533,3
1565,-53328.2057939356,1795517.9445651,11,315.047424316406,12827.098115668801,3
1566,-53318.2057939356,1795517.9445651,11,315.047424316406,12817.098115668801,3
1567,-53308.2057939356,1795507.9445651,11,315.047424316406,12802.95598004507,3
1568,-53298.2057939356,1795517.9445651,11,315.047424316406,12788.81384442134,3
1569,-53288.2057939356,1795527.9445651,11,315.047424316406,12774.671708797609,3
1570,-53288.2057939356,1795537.9445651,11,315.047424316406,12764.671708797609,3
1571,-53288.2057939356,1795547.9445651,11,315.047424316406,12754.671708797609,3
1572,-53288.2057939356,1795557.9445651,11,315.047424316406,12744.671708797609,3
1573,-53298.2057939356,1795567.9445651,11,315.047424316406,12730.529573173877,3
1574,-53298.2057939356,1795577.9445651,11,315.047424316406,12720.529573173877,3
1575,-53298.2057939356,1795587.9445651,11,315.047424316406,12710.529573173877,3
1576,-53298.2057939356,1795597.9445651,11,315.047424316406,12700.529573173877,3
1577,-53308.2057939356,1795607.9445651,11,315.047424316406,12686.387437550147,3
1578,-53308.2057939356,1795617.9445651,11,315.047424316406,12676.387437550147,3
1579,-53318.2057939356,1795627.9445651,11,315.047424316406,12662.245301926416,3
1580,-53318.2057939356,1795637.9445651,11,315.047424316406,12652.245301926416,3
1581,-53318.2057939356,1795647.9445651,11,315.047424316406,12642.245301926416,3
1582,-53328.2057939356,1795657.9445651,11,315.047424316406,12628.103166302684,3
1583,-53338.2057939356,1795667.9445651,11,315.047424316406,12613.961030678955,3
1584,-53348.2057939356,1795677.9445651,11,315.047424316406,12599.818895055223,3
1585,-53358.2057939356,1795677.9445651,11,315.047424316406,12589.818895055223,3
1586,-53368.2057939356,1795677.9445651,11,315.047424316406,12579.818895055223,3
1587,-53378.2057939356,1795687.9445651,11,315.047424316406,12565.676759431492,3
1588,-53388.2057939356,1795677.9445651,11,315.047424316406,12551.534623807762,3
1589,-53398.2057939356,1795667.9445651,11,315.047424316406,12537.39248818403,3
1590,-53408.2057939356,1795657.9445651,11,315.047424316406,12523.250352560299,3
1591,-53408.2057939356,1795647.9445651,11,315.047424316406,12513.250352560299,3
1592,-53408.2057939356,1795637.9445651,11,315.047424316406,12503.250352560299,3
1593,-53408.2057939356,1795627.9445651,11,315.047424316406,12493.250352560299,3
1594,-53408.2057939356,1795617.9445651,11,315.047424316406,12483.250352560299,3
1595,-53408.2057939356,1795607.9445651,11,315.047424316406,12473.250352560299,3
1596,-53418.2057939356,1795597.9445651,11,315.047424316406,12459.108216936567,3
1597,-53428.2057939356,1795587.9445651,11,315.047424316406,12444.966081312838,3
1598,-53438.2057939356,1795587.9445651,11,315.047424316406,12434.966081312838,3
1599,-53448.2057939356,1795587.9445651,11,315.047424316406,12424.966081312838,3
1600,-53458.2057939356,1795587.9445651,11,315.047424316406,12414.966081312838,3
1601,-53468.2057939356,1795597.9445651,11,315.047424316406,12400.823945689106,3
1602,-53478.2057939356,1795607.9445651,11,315.047424316406,12386.681810065375,3
1603,-53478.2057939356,1795617.9445651,11,315.047424316406,12376.681810065375,3
1604,-53488.2057939356,1795627.9445651,11,314.949645996094,12362.539674441645,3
1605,-53488.2057939356,1795637.9445651,11,314.909790039062,12352.539674441645,3
1606,-53488.2057939356,1795647.9445651,11,314.909790039062,12342.539674441645,3
1607,-53478.2057939356,1795657.9445651,11,314.909790039062,12328.397538817913,3
1608,-53478.2057939356,1795667.9445651,11,314.909790039062,12318.397538817913,3
1609,-53478.2057939356,1795677.9445651,11,314.909790039062,12308.397538817913,3
1610,-53478.2057939356,1795687.9445651,11,314.909790039062,12298.397538817913,3
1611,-53478.2057939356,1795697.9445651,11,314.909790039062,12288.397538817913,3
1612,-53478.2057939356,1795707.9445651,12,314.909790039062,12278.397538817913,3
1613,-53478.2057939356,1795717.9445651,12,314.909790039062,12268.397538817913,3
1614,-53478.2057939356,1795727.9445651,12,314.909790039062,12258.397538817913,3
1615,-53478.2057939356,1795737.9445651,12,314.909790039062,12248.397538817913,3
1616,-53478.2057939356,1795747.9445651,12,314.909790039062,12238.397538817913,3
1617,-53478.2057939356,1795757.9445651,12,314.909790039062,12228.397538817913,3
1618,-53478.2057939356,1795767.9445651,12,314.909790039062,12218.397538817913,3
1619,-53468.2057939356,1795777.9445651,12,314.909790039062,12204.255403194184,3
1620,-53458.2057939356,1795787.9445651,12,314.909790039062,12190.113267570452,3
1621,-53448.2057939356,1795787.9445651,12,314.909790039062,12180.113267570452,3
1622,-53438.2057939356,1795787.9445651,12,314.909790039062,12170.113267570452,3
1623,-53428.2057939356,1795797.9445651,12,314.909790039062,12155.97113194672,3
1624,-53418.2057939356,1795797.9445651,12,314.539764404297,12145.97113194672,3
1625,-53408.2057939356,1795797.9445651,12,314.531097412109,12135.97113194672,3
1626,-53398.2057939356,1795797.9445651,12,314.531097412109,12125.97113194672,3
1627,-53388.2057939356,1795807.9445651,12,314.531097412109,12111.828996322989,3
1628,-53378.2057939356,1795817.9445651,12,314.531097412109,12097.686860699258,3
1629,-53368.2057939356,1795827.9445651,12,314.531097412109,12083.544725075528,3
1630,-53368.2057939356,1795837.9445651,12,314.531097412109,12073.544725075528,3
1631,-53368.2057939356,1795847.9445651,12,314.531097412109,12063.544725075528,3
1632,-53378.2057939356,1795857.9445651,12,314.531097412109,12049.402589451796,3
1633,-53388.2057939356,1795867.9445651,12,314.531097412109,12035.260453828065,3
1634,-53398.2057939356,1795877.9445651,12,314.531097412109,12021.118318204335,3
1635,-53408.2057939356,1795877.9445651,12,314.531097412109,12011.118318204335,3
1636,-53418.2057939356,1795887.9445651,12,314.531097412109,11996.976182580604,3
1637,-53428.2057939356,1795887.9445651,12,314.531097412109,11986.976182580604,3
1638,-53438.2057939356,1795887.9445651,12,314.531097412109,11976.976182580604,3
1639,-53448.2057939356,1795887.9445651,12,314.531097412109,11966.976182580604,3
1640,-53458.2057939356,1795887.9445651,12,314.531097412109,11956.976182580604,3
1641,-53468.2057939356,1795887.9445651,12,314.531097412109,11946.976182580604,3
1642,-53478.2057939356,1795887.9445651,12,314.531097412109,11936.976182580604,3
1643,-53488.2057939356,1795887.9445651,12,314.531097412109,11926.976182580604,3
1644,-53498.2057939356,1795897.9445651,12,314.531097412109,11912.834046956872,3
1645,-53508.2057939356,1795897.9445651,12,314.531097412109,11902.834046956872,3
1646,-53518.2057939356,1795897.9445651,12,314.531097412109,11892.834046956872,3
1647,-53528.2057939356,1795897.9445651,12,314.531097412109,11882.834046956872,3
1648,-53538.2057939356,1795907.9445651,12,314.531097412109,11868.69191133314,3
1649,-53548.2057939356,1795917.9445651,12,314.531097412109,11854.549775709409,3
1650,-53558.2057939356,1795927.9445651,12,314.531097412109,11840.40764008568,3
1651,-53568.2057939356,1795937.9445651,12,314.531097412109,11826.265504461948,3
1652,-53578.2057939356,1795947.9445651,12,314.531097412109,11812.123368838216,3
1653,-53578.2057939356,1795957.9445651,12,314.531097412109,11802.123368838216,3
1654,-53588.2057939356,1795967.9445651,12,314.482666015625,11787.981233214487,3
1655,-53598.2057939356,1795977.9445651,12,314.482666015625,11773.839097590755,3
1656,-53598.2057939356,1795987.9445651,12,314.482666015625,11763.839097590755,3
1657,-53598.2057939356,1795997.9445651,12,314.482666015625,11753.839097590755,3
1658,-53598.2057939356,1796007.9445651,12,314.482666015625,11743.839097590755,3
1659,-53598.2057939356,1796017.9445651,12,314.482666015625,11733.839097590755,3
1660,-53598.2057939356,1796027.9445651,12,314.482666015625,11723.839097590755,3
1661,-53588.2057939356,1796037.9445651,12,314.482666015625,11709.696961967024,3
1662,-53588.2057939356,1796047.9445651,12,314.482666015625,11699.696961967024,3
1663,-53578.2057939356,1796057.9445651,12,314.482666015625,11685.554826343292,3
1664,-53578.2057939356,1796067.9445651,12,314.278594970703,11675.554826343292,3
1665,-53568.2057939356,1796077.9445651,12,314.278594970703,11661.41269071956,3
1666,-53568.2057939356,1796087.9445651,12,314.278594970703,11651.41269071956,3
1667,-53558.2057939356,1796097.9445651,12,314.278594970703,11637.27055509583,3
1668,-53548.2057939356,1796097.9445651,12,314.278594970703,11627.27055509583,3
1669,-53538.2057939356,1796107.9445651,12,314.278594970703,11613.1284194721,3
1670,-53528.2057939356,1796107.9445651,12,314.278594970703,11603.1284194721,3
1671,-53518.2057939356,1796107.9445651,12,314.278594970703,11593.1284194721,3
1672,-53508.2057939356,1796107.9445651,12,314.278594970703,11583.1284194721,3
1673,-53498.2057939356,1796107.9445651,12,314.278594970703,11573.1284194721,3
1674,-53488.2057939356,1796097.9445651,12,314.140045166016,11558.986283848368,3
1675,-53478.2057939356,1796097.9445651,12,314.140045166016,11548.986283848368,3
1676,-53468.2057939356,1796087.9445651,12,314.140045166016,11534.844148224638,3
1677,-53458.2057939356,1796087.9445651,12,314.140045166016,11524.844148224638,3
1678,-53448.2057939356,1796077.9445651,12,314.140045166016,11510.702012600907,3
1679,-53438.2057939356,1796067.9445651,12,314.140045166016,11496.559876977175,3
1680,-53428.2057939356,1796067.9445651,12,314.140045166016,11486.559876977175,3
1681,-53418.2057939356,1796057.9445651,12,314.070129394531,11472.417741353443,3
1682,-53408.2057939356,1796047.9445651,12,314.070129394531,11458.275605729712,3
1683,-53408.2057939356,1796037.9445651,12,314.070129394531,11448.275605729712,3
1684,-53398.2057939356,1796027.9445651,12,313.829681396484,11434.133470105982,3
1685,-53388.2057939356,1796017.9445651,12,313.749114990234,11419.99133448225,3
1686,-53378.2057939356,1796007.9445651,12,313.749114990234,11405.84919885852,3
1687,-53368.2057939356,1795997.9445651,12,313.749114990234,11391.70706323479,3
1688,-53358.2057939356,1795987.9445651,12,313.749114990234,11377.564927611058,3
1689,-53358.2057939356,1795977.9445651,12,313.749114990234,11367.564927611058,3
1690,-53348.2057939356,1795967.9445651,12,313.749114990234,11353.422791987326,3
1691,-53338.2057939356,1795957.9445651,12,313.749114990234,11339.280656363595,3
1692,-53338.2057939356,1795947.9445651,12,313.749114990234,11329.280656363595,3
1693,-53328.2057939356,1795937.9445651,12,313.532928466797,11315.138520739863,3
1694,-53318.2057939356,1795927.9445651,12,313.532928466797,11300.996385116134,3
1695,-53308.2057939356,1795917.9445651,12,313.532928466797,11286.854249492402,3
1696,-53298.2057939356,1795907.9445651,12,313.532928466797,11272.71211386867,3
1697,-53288.2057939356,1795897.9445651,12,313.532928466797,11258.569978244941,3
1698,-53278.2057939356,1795897.9445651,12,313.532928466797,11248.569978244941,3
1699,-53268.2057939356,1795897.9445651,12,313.532928466797,11238.569978244941,3
1700,-53258.2057939356,1795897.9445651,12,313.532928466797,11228.569978244941,3
1701,-53248.2057939356,1795887.9445651,12,313.532928466797,11214.42784262121,3
1702,-53238.2057939356,1795887.9445651,12,313.532928466797,11204.42784262121,3
1703,-53228.2057939356,1795887.9445651,12,313.532928466797,11194.42784262121,3
1704,-53218.2057939356,1795877.9445651,12,313.532928466797,11180.285706997478,3
1705,-53208.2057939356,1795867.9445651,12,313.532928466797,11166.143571373746,3
1706,-53198.2057939356,1795857.9445651,12,313.532928466797,11152.001435750015,3
1707,-53188.2057939356,1795857.9445651,12,313.532928466797,11142.001435750015,3
1708,-53178.2057939356,1795847.9445651,12,313.287994384766,11127.859300126285,3
1709,-53168.2057939356,1795847.9445651,12,313.287994384766,11117.859300126285,3
1710,-53158.2057939356,1795847.9445651,12,313.287994384766,11107.859300126285,3
1711,-53148.2057939356,1795837.9445651,12,313.287994384766,11093.717164502554,3
1712,-53138.2057939356,1795837.9445651,12,313.287994384766,11083.717164502554,3
1713,-53128.2057939356,1795827.9445651,12,313.287994384766,11069.575028878822,3
1714,-53118.2057939356,1795817.9445651,12,313.287994384766,11055.432893255092,3
1715,-53108.2057939356,1795807.9445651,12,313.287994384766,11041.290757631361,3
1716,-53098.2057939356,1795797.9445651,12,313.287994384766,11027.14862200763,3
